id,poi_id,code,name_cn,name_en,category,city,district,duration_hours,price_min,price_max,currency,tags,suitable_for,description,description_cn,description_en,recommended_reason,highlights,target_users,image_placeholder,image_notes,image_source,image_alt,image_url,image_path,images,address,opening_hours,reservation_info,notes,internal_remark,status
recvrSsEL11b2u,recvrSsEL11b2u,recvrSsEL11b2u,,,出行,海口,海口美兰/三亚凤凰机场,0.5,80.0,350.0,车/次,点对点;减少换乘;适合携大件行李及医疗客群,外籍乘客准备英文地址与联系人;确认儿童座椅;轮椅和航班延误等待政策,点对点、减少换乘，适合携大件行李及医疗客群,点对点、减少换乘，适合携大件行李及医疗客群,,外籍乘客准备英文地址与联系人；确认儿童座椅、轮椅和航班延误等待政策,点对点、减少换乘，适合携大件行李及医疗客群,外籍乘客准备英文地址与联系人;确认儿童座椅;轮椅和航班延误等待政策,,,,,,,[],海口,,,外籍乘客准备英文地址与联系人;确认儿童座椅;轮椅和航班延误等待政策,外籍乘客准备英文地址与联系人；确认儿童座椅、轮椅和航班延误等待政策,active
recvrSsEL3Tdge,recvrSsEL3Tdge,recvrSsEL3Tdge,,,体验项目,三亚,三亚·海棠湾,5.0,133.0,300.0,人均（基础门船票至轻套餐）,海岛观光;潜水及多种海上项目,需乘船;晕船;孕期;术后和心血管风险客群慎选海上项目,海岛观光、潜水及多种海上项目,海岛观光、潜水及多种海上项目,,需乘船；晕船、孕期、术后和心血管风险客群慎选海上项目,海岛观光、潜水及多种海上项目,需乘船;晕船;孕期;术后和心血管风险客群慎选海上项目,,,,,,,[],三亚,,,需乘船;晕船;孕期;术后和心血管风险客群慎选海上项目,需乘船；晕船、孕期、术后和心血管风险客群慎选海上项目,active
recvrSsEL414Cy,recvrSsEL414Cy,recvrSsEL414Cy,,,出行,海南全省,全岛,8.0,1200.0,2000.0,车/天,适合VIP;多人团队;医疗转运衔接与多件行李,核对车辆营运资质;座位数;行李空间;保险和随车急救物资,适合VIP、多人团队、医疗转运衔接与多件行李,适合VIP、多人团队、医疗转运衔接与多件行李,,核对车辆营运资质、座位数、行李空间、保险和随车急救物资,适合VIP、多人团队、医疗转运衔接与多件行李,核对车辆营运资质;座位数;行李空间;保险和随车急救物资,,,,,,,[],海南全省,,,核对车辆营运资质;座位数;行李空间;保险和随车急救物资,核对车辆营运资质、座位数、行李空间、保险和随车急救物资,active
recvrSsEL6rTOl,recvrSsEL6rTOl,recvrSsEL6rTOl,,,地陪服务,海南全省,全岛,8.0,1200.0,2200.0,次,交通与基础讲解合一;适合轻量小团,核验营运资质与保险;司机不应边驾驶边高强度讲解,交通与基础讲解合一，适合轻量小团,交通与基础讲解合一，适合轻量小团,,核验营运资质与保险；司机不应边驾驶边高强度讲解,交通与基础讲解合一，适合轻量小团,核验营运资质与保险;司机不应边驾驶边高强度讲解,,,,,,,[],海南全省,,,核验营运资质与保险;司机不应边驾驶边高强度讲解,核验营运资质与保险；司机不应边驾驶边高强度讲解,active
recvrSsEL7LwG2,recvrSsEL7LwG2,recvrSsEL7LwG2,,,体验项目,保亭,保亭·甘什岭,3.0,80.0,220.0,人均,黎苗村落;非遗;歌舞和传统技艺,尊重民族文化与拍摄许可;园区步行较多;可选观光车,黎苗村落、非遗、歌舞和传统技艺,黎苗村落、非遗、歌舞和传统技艺,,尊重民族文化与拍摄许可；园区步行较多，可选观光车,黎苗村落、非遗、歌舞和传统技艺,尊重民族文化与拍摄许可;园区步行较多;可选观光车,,,,,,,[],保亭,,,尊重民族文化与拍摄许可;园区步行较多;可选观光车,尊重民族文化与拍摄许可；园区步行较多，可选观光车,active
recvrSsFfnxkju,recvrSsFfnxkju,recvrSsFfnxkju,医疗陪同翻译,,地陪服务,海南全省,博鳌乐城/海口/三亚,4.0,900.0,2800.0,次,就诊流程;检查陪同;医患沟通与资料整理,应具备医学术语能力并签署保密约定;不替代医生诊断和知情同意,就诊流程、检查陪同、医患沟通与资料整理,就诊流程、检查陪同、医患沟通与资料整理,,应具备医学术语能力并签署保密约定；不替代医生诊断和知情同意,就诊流程、检查陪同、医患沟通与资料整理,应具备医学术语能力并签署保密约定;不替代医生诊断和知情同意,,,,,,,[],海南全省,,,应具备医学术语能力并签署保密约定;不替代医生诊断和知情同意,应具备医学术语能力并签署保密约定；不替代医生诊断和知情同意,active
recvrSsFfoXHaR,recvrSsFfoXHaR,recvrSsFfoXHaR,外国驾照/国际驾照（IDP）不能单独直接使用,,外籍租车政策,海南全省,中国大陆（含海南）,,0.0,0.0,政策信息,外国;港澳台驾驶证不能直接在大陆驾车;国际驾照也不能作为大陆上路凭证,必须转换为中国驾驶资格;不要把“驾照翻译件”误当成临时许可,外国、港澳台驾驶证不能直接在大陆驾车；国际驾照也不能作为大陆上路凭证,外国、港澳台驾驶证不能直接在大陆驾车；国际驾照也不能作为大陆上路凭证,,必须转换为中国驾驶资格；不要把“驾照翻译件”误当成临时许可,外国、港澳台驾驶证不能直接在大陆驾车；国际驾照也不能作为大陆上路凭证,必须转换为中国驾驶资格;不要把“驾照翻译件”误当成临时许可,,,,,,,[],海南全省,,,必须转换为中国驾驶资格;不要把“驾照翻译件”误当成临时许可,必须转换为中国驾驶资格；不要把“驾照翻译件”误当成临时许可,active
recvrSsFfo7xdp,recvrSsFfo7xdp,recvrSsFfo7xdp,槟榔谷黎苗文化旅游区,,体验项目,保亭,保亭·甘什岭,3.0,80.0,220.0,人均,黎苗村落;非遗;歌舞和传统技艺,尊重民族文化与拍摄许可;园区步行较多;可选观光车,黎苗村落、非遗、歌舞和传统技艺,黎苗村落、非遗、歌舞和传统技艺,,尊重民族文化与拍摄许可；园区步行较多，可选观光车,黎苗村落、非遗、歌舞和传统技艺,尊重民族文化与拍摄许可;园区步行较多;可选观光车,,,,,,,[],保亭,,,尊重民族文化与拍摄许可;园区步行较多;可选观光车,尊重民族文化与拍摄许可；园区步行较多，可选观光车,active
recvrSsFfpcjKt,recvrSsFfpcjKt,recvrSsFfpcjKt,骑楼老街老爸茶,,餐饮,海口,海口·龙华区,1.0,25.0,80.0,人均,南洋风格街区里的茶饮;面包;粉面与海南小吃,控糖;乳糖不耐;术后及肠胃敏感客群需筛选甜饮和油炸点心,南洋风格街区里的茶饮、面包、粉面与海南小吃,南洋风格街区里的茶饮、面包、粉面与海南小吃,,控糖、乳糖不耐、术后及肠胃敏感客群需筛选甜饮和油炸点心,南洋风格街区里的茶饮、面包、粉面与海南小吃,控糖;乳糖不耐;术后及肠胃敏感客群需筛选甜饮和油炸点心,,,,,,,[],海口,,,控糖;乳糖不耐;术后及肠胃敏感客群需筛选甜饮和油炸点心,控糖、乳糖不耐、术后及肠胃敏感客群需筛选甜饮和油炸点心,active
recvrSsFfpOOYU,recvrSsFfpOOYU,recvrSsFfpOOYU,轮椅/无障碍协助与景区陪同,,地陪服务,海南全省,主要城市及景区,4.0,300.0,1200.0,次,轮椅租借;行李协助;无障碍路线与休息点规划,逐景区确认坡道;电梯;无障碍卫生间和车辆装载能力,轮椅租借、行李协助、无障碍路线与休息点规划,轮椅租借、行李协助、无障碍路线与休息点规划,,逐景区确认坡道、电梯、无障碍卫生间和车辆装载能力,轮椅租借、行李协助、无障碍路线与休息点规划,逐景区确认坡道;电梯;无障碍卫生间和车辆装载能力,,,,,,,[],海南全省,,,逐景区确认坡道;电梯;无障碍卫生间和车辆装载能力,逐景区确认坡道、电梯、无障碍卫生间和车辆装载能力,active
recvrSsFfqRKuL,recvrSsFfqRKuL,recvrSsFfqRKuL,日月湾冲浪体验,,体验项目,万宁,万宁·礼纪镇,2.0,300.0,800.0,人均/课,海南代表性冲浪海湾;适合课程与海岸运动,需正规教练和保险;看海况;孕期;术后;心脑血管及骨关节问题不建议,海南代表性冲浪海湾，适合课程与海岸运动,海南代表性冲浪海湾，适合课程与海岸运动,,需正规教练和保险；看海况，孕期、术后、心脑血管及骨关节问题不建议,海南代表性冲浪海湾，适合课程与海岸运动,需正规教练和保险;看海况;孕期;术后;心脑血管及骨关节问题不建议,,,,,,,[],万宁,,,需正规教练和保险;看海况;孕期;术后;心脑血管及骨关节问题不建议,需正规教练和保险；看海况，孕期、术后、心脑血管及骨关节问题不建议,active
recvrSsFfqhYod,recvrSsFfqhYod,recvrSsFfqhYod,三亚亚特兰蒂斯水世界,,娱乐,三亚,三亚·海棠湾,4.0,300.0,450.0,人均,大型水上乐园与亲子娱乐,心脑血管疾病;孕期;近期手术及行动不便者避开刺激滑道,大型水上乐园与亲子娱乐,大型水上乐园与亲子娱乐,,心脑血管疾病、孕期、近期手术及行动不便者避开刺激滑道,大型水上乐园与亲子娱乐,心脑血管疾病;孕期;近期手术及行动不便者避开刺激滑道,,,,,,,[],三亚,,,心脑血管疾病;孕期;近期手术及行动不便者避开刺激滑道,心脑血管疾病、孕期、近期手术及行动不便者避开刺激滑道,active
recvrSsFfrqcP6,recvrSsFfrqcP6,recvrSsFfrqcP6,潭门海鲜,,餐饮,琼海,琼海·潭门,1.5,100.0,300.0,人均,渔港海鲜与南海渔家文化;可联动南海博物馆,明码标价并确认加工费;痛风;肾病;甲状腺或过敏客群谨慎,渔港海鲜与南海渔家文化，可联动南海博物馆,渔港海鲜与南海渔家文化，可联动南海博物馆,,明码标价并确认加工费；痛风、肾病、甲状腺或过敏客群谨慎,渔港海鲜与南海渔家文化，可联动南海博物馆,明码标价并确认加工费;痛风;肾病;甲状腺或过敏客群谨慎,,,,,,,[],琼海,,,明码标价并确认加工费;痛风;肾病;甲状腺或过敏客群谨慎,明码标价并确认加工费；痛风、肾病、甲状腺或过敏客群谨慎,active
recvrSsFfrnADE,recvrSsFfrnADE,recvrSsFfrnADE,海南环岛旅游公路自驾,,出行,海南全省,全岛沿海约千公里线路,3.0,300.0,1000.0,车/日（租车+能耗估算）,海湾;渔村;驿站与城市串联;自由度高,仅适合已有中国驾驶资格者;避开疲劳驾驶;台风暴雨和夜间偏远路段,海湾、渔村、驿站与城市串联，自由度高,海湾、渔村、驿站与城市串联，自由度高,,仅适合已有中国驾驶资格者；避开疲劳驾驶、台风暴雨和夜间偏远路段,海湾、渔村、驿站与城市串联，自由度高,仅适合已有中国驾驶资格者;避开疲劳驾驶;台风暴雨和夜间偏远路段,,,,,,,[],海南全省,,,仅适合已有中国驾驶资格者;避开疲劳驾驶;台风暴雨和夜间偏远路段,仅适合已有中国驾驶资格者；避开疲劳驾驶、台风暴雨和夜间偏远路段,active
recvrSsFfsF5Bx,recvrSsFfsF5Bx,recvrSsFfsF5Bx,市内网约车/出租车,,出行,海南全省,主要城市,,15.0,150.0,车/次,覆盖主城区与大部分景区;短途灵活,境外手机号;支付工具可用性需提前测试;偏远景区返程建议预约,覆盖主城区与大部分景区，短途灵活,覆盖主城区与大部分景区，短途灵活,,境外手机号/支付工具可用性需提前测试；偏远景区返程建议预约,覆盖主城区与大部分景区，短途灵活,境外手机号;支付工具可用性需提前测试;偏远景区返程建议预约,,,,,,,[],海南全省,,,境外手机号;支付工具可用性需提前测试;偏远景区返程建议预约,境外手机号/支付工具可用性需提前测试；偏远景区返程建议预约,active
recvrSsFfsfZdn,recvrSsFfsfZdn,recvrSsFfsfZdn,雷琼海口火山群世界地质公园,,体验项目,海口,海口·秀英区,2.0,50.0,100.0,人均,火山地貌;熔岩村落与生态步道,台阶和湿滑路面较多;行动不便者缩短线路;雨天谨慎,火山地貌、熔岩村落与生态步道,火山地貌、熔岩村落与生态步道,,台阶和湿滑路面较多；行动不便者缩短线路，雨天谨慎,火山地貌、熔岩村落与生态步道,台阶和湿滑路面较多;行动不便者缩短线路;雨天谨慎,,,,,,,[],海口,,,台阶和湿滑路面较多;行动不便者缩短线路;雨天谨慎,台阶和湿滑路面较多；行动不便者缩短线路，雨天谨慎,active
recvrSsFftC7mf,recvrSsFftC7mf,recvrSsFftC7mf,清补凉/椰奶甜品,,餐饮,海南全省,全岛,0.5,15.0,35.0,人均,海南代表性消暑甜品;适合短时打卡,含糖和椰奶较高;糖尿病;肾病及乳糖;坚果过敏客群需调整,海南代表性消暑甜品，适合短时打卡,海南代表性消暑甜品，适合短时打卡,,含糖和椰奶较高，糖尿病、肾病及乳糖/坚果过敏客群需调整,海南代表性消暑甜品，适合短时打卡,含糖和椰奶较高;糖尿病;肾病及乳糖;坚果过敏客群需调整,,,,,,,[],海南全省,,,含糖和椰奶较高;糖尿病;肾病及乳糖;坚果过敏客群需调整,含糖和椰奶较高，糖尿病、肾病及乳糖/坚果过敏客群需调整,active
recvrSsFftgz2I,recvrSsFftgz2I,recvrSsFftgz2I,海口电影公社,,娱乐,海口,海口·龙华区,2.0,100.0,200.0,人均,民国与南洋建筑街区;影视场景和演艺,户外步行较多;夏季避开正午;轮椅动线提前咨询,民国与南洋建筑街区、影视场景和演艺,民国与南洋建筑街区、影视场景和演艺,,户外步行较多，夏季避开正午；轮椅动线提前咨询,民国与南洋建筑街区、影视场景和演艺,户外步行较多;夏季避开正午;轮椅动线提前咨询,,,,,,,[],海口,,,户外步行较多;夏季避开正午;轮椅动线提前咨询,户外步行较多，夏季避开正午；轮椅动线提前咨询,active
recvrSsFftgq6c,recvrSsFftgq6c,recvrSsFftgq6c,高端商务车包车,,出行,海南全省,全岛,8.0,1200.0,2000.0,车/天,适合VIP;多人团队;医疗转运衔接与多件行李,核对车辆营运资质;座位数;行李空间;保险和随车急救物资,适合VIP、多人团队、医疗转运衔接与多件行李,适合VIP、多人团队、医疗转运衔接与多件行李,,核对车辆营运资质、座位数、行李空间、保险和随车急救物资,适合VIP、多人团队、医疗转运衔接与多件行李,核对车辆营运资质;座位数;行李空间;保险和随车急救物资,,,,,,,[],海南全省,,,核对车辆营运资质;座位数;行李空间;保险和随车急救物资,核对车辆营运资质、座位数、行李空间、保险和随车急救物资,active
